archive,family,member,instance_id,num_vars,declared_clauses,parsed_clauses,eligible,skip_reason,solver_status,solver_objective,support_count,has_nonzero_reduction,primal_residual,solver_runtime_seconds,wall_runtime_seconds,message
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_387.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_387.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.005450010299682617,0.009226000000012391,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_388.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_388.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.004703044891357422,0.008133041000064622,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_389.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_389.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.005609989166259766,0.009485333000043283,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_39.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_39.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.004970073699951172,0.00875187500002994,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_390.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_390.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.005359172821044922,0.00911750000000211,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_391.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_391.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.00523686408996582,0.008979583000041202,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_392.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_392.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.004990816116333008,0.008667292000041016,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_393.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_393.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.004703044891357422,0.008352750000085507,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_394.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_394.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.004560947418212891,0.008100957999999991,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_395.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_395.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.004415988922119141,0.00817679199997201,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_396.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_396.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.005031108856201172,0.008736416999909125,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_397.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_397.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.004998922348022461,0.008719541000004938,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_398.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_398.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.004520893096923828,0.008317874999988817,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_399.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_399.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.005706071853637695,0.009543666000013218,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_4.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_4.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.004230976104736328,0.012547332999929495,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_40.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_40.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.005927085876464844,0.010058875000027001,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_400.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_400.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.005475044250488281,0.009375332999979946,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_401.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_401.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.00414586067199707,0.007896625000057611,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_402.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_402.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.0051419734954833984,0.00896775000001071,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_403.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_403.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.0052471160888671875,0.00904787500007842,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_404.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_404.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.0052111148834228516,0.009209041000076468,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_405.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_405.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.004678964614868164,0.008507957999995597,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_406.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_406.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.005457878112792969,0.009275375000015629,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_407.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_407.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.00544285774230957,0.00949241599994366,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_408.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_408.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.005644083023071289,0.009361249999983556,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_409.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_409.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.005821943283081055,0.009629582999991726,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_41.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_41.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.004949092864990234,0.008706458000006023,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_410.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_410.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.005501985549926758,0.009032833000105711,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_411.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_411.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.005495786666870117,0.009069083999975192,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_412.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_412.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.005510091781616211,0.009094499999946493,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_413.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_413.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.005127906799316406,0.008765041000060592,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_414.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_414.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.004889965057373047,0.00867641700006061,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_415.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_415.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.004186868667602539,0.007705290999979297,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_416.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_416.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.005500078201293945,0.009000249999985499,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_417.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_417.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.005928993225097656,0.009630542000081732,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_418.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_418.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.004994869232177734,0.008468042000004061,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_419.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_419.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.005281925201416016,0.00887537500000235,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_42.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_42.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.006011009216308594,0.009997999999995955,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_420.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_420.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.0051059722900390625,0.008730249999985062,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_421.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_421.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.005007028579711914,0.008701291000079436,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_422.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_422.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.005174875259399414,0.008719124999970518,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_423.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_423.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.004242897033691406,0.007579916999929992,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_424.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_424.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.005075931549072266,0.008577791999982765,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_425.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_425.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.0046918392181396484,0.008813457999963248,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_426.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_426.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.005409955978393555,0.009151833000032639,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_427.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_427.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.004065036773681641,0.0078082920000497325,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_428.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_428.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.006487846374511719,0.010199375000070177,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_429.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_429.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.005296945571899414,0.008840167000016663,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_43.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_43.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.005291938781738281,0.008807457999978396,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_430.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_430.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.006024837493896484,0.009629542000084257,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_431.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_431.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.004884004592895508,0.00848291700003756,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_432.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_432.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.006140947341918945,0.009543624999992062,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_433.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_433.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.0048749446868896484,0.008493541999996523,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_434.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_434.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.005018949508666992,0.008628583000017898,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_435.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_435.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.004845142364501953,0.008264749999966625,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_436.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_436.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.004971981048583984,0.008505749999926593,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_437.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_437.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.0046939849853515625,0.008314749999954074,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_438.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_438.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.004477024078369141,0.008101540999973622,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_439.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_439.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.005156993865966797,0.013127749999966909,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_44.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_44.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.004075050354003906,0.00744991699991715,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_440.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_440.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.005377054214477539,0.008847957999932987,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_441.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_441.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.005264997482299805,0.008792041999981848,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_442.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_442.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.004622936248779297,0.00821795900003508,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_443.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_443.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.004801034927368164,0.00854774999993424,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_444.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_444.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.004575014114379883,0.008176833999982591,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_445.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_445.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.0044519901275634766,0.007854500000007647,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_446.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_446.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.005064964294433594,0.008657292000066263,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_447.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_447.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.004984855651855469,0.00888750000001437,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_448.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_448.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.005191802978515625,0.009292875000028289,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_449.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_449.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.004642963409423828,0.008673292000025867,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_45.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_45.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.006028890609741211,0.010029707999933635,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_450.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_450.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.006028175354003906,0.009762791999946785,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_451.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_451.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.005013227462768555,0.008526542000026893,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_452.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_452.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.004957914352416992,0.008395666999945206,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_453.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_453.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.004169940948486328,0.007808916000044519,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_454.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_454.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.005567073822021484,0.009305125000082626,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_455.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_455.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.004601001739501953,0.008196333999990202,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_456.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_456.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.0054318904876708984,0.009146417000010842,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_457.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_457.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.0052797794342041016,0.00890637500003777,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_458.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_458.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.0057239532470703125,0.009242834000019684,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_459.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_459.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.005025148391723633,0.00851308300002529,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_46.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_46.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.00534510612487793,0.008787291999965419,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_460.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_460.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.00607609748840332,0.009501708000016151,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_461.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_461.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.005722999572753906,0.009371375000000626,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_462.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_462.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.005084037780761719,0.008671875000004547,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_463.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_463.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.0052869319915771484,0.00898483399998895,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_464.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_464.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.004889965057373047,0.008688374999906046,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_465.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_465.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.005505084991455078,0.008854874999997264,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_466.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_466.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.0043828487396240234,0.008133833999977469,
CBS_k3_n100_m449_b10.tar.gz,CBS_k3_n100_m449_b10,CBS_k3_n100_m449_b10_467.cnf,CBS_k3_n100_m449_b10.tar.gz::CBS_k3_n100_m449_b10_467.cnf,100,449,449,True,,OPTIMAL,-0.0,0,False,0.0,0.004820823669433594,0.008305207999910635,
